2021-10-06T16:58:22.416+09:00,suba0,Action,Clear Tracking Log,,,,,-1,-1,
2021-10-06T16:58:27.174+09:00,suba0,Action,NewProject,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:46.271+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:46.709+09:00,suba0,KeyEvent,54:102:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:47.706+09:00,suba0,Action,EditorBackSpace,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:47.722+09:00,suba0,KeyEvent,8:8:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:47.822+09:00,suba0,KeyEvent,53:101:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:48.141+09:00,suba0,KeyEvent,65535:39:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:48.497+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:48.999+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:49.044+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:49.075+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:49.104+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:49.135+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:58:49.167+09:00,suba0,KeyEvent,127:127:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:00.062+09:00,suba0,KeyEvent,65535:16:1,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:00.197+09:00,suba0,KeyEvent,80:80:1,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:00.389+09:00,suba0,KeyEvent,108:76:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:00.630+09:00,suba0,KeyEvent,97:65:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:00.869+09:00,suba0,KeyEvent,116:84:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:01.565+09:00,suba0,KeyEvent,102:70:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:01.670+09:00,suba0,KeyEvent,111:79:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-10-06T16:59:01.805+09:00,suba0,KeyEvent,114:82:0,DateMain.java,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
