2021-09-08T17:45:10.707+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Editor,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,4,23,Default task
2021-09-08T17:45:11.714+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Editor,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,4,23,Default task
2021-09-08T17:45:12.720+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Editor,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-09-08T17:45:13.727+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Editor,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-09-08T17:45:14.738+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Editor,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-09-08T17:45:15.741+09:00,suba0,IdeState,Active,2-6 Date & SimpleDateFormat,Popup,C:/Users/suba0/Desktop/플랫폼/2-6 Date & SimpleDateFormat/src/DateMain.java,,14,1,Default task
2021-09-08T17:45:16.090+09:00,suba0,Action,Start/Stop Activity Tracking,,,,,-1,-1,
2021-09-08T17:47:25.008+09:00,suba0,IdeState,Active,HW-2-2 Math,Project,,,-1,-1,Default task
2021-09-08T17:47:26.035+09:00,suba0,IdeState,Active,HW-2-2 Math,Project,,,-1,-1,Default task
2021-09-08T17:47:27.049+09:00,suba0,IdeState,Active,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:27.456+09:00,suba0,Action,NewClass,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:28.062+09:00,suba0,IdeState,Active,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:28.119+09:00,suba0,KeyEvent,65535:16:1,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:28.215+09:00,suba0,KeyEvent,77:77:1,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:28.367+09:00,suba0,KeyEvent,97:65:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:28.895+09:00,suba0,KeyEvent,116:84:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.047+09:00,suba0,KeyEvent,104:72:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.073+09:00,suba0,IdeState,Active,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.319+09:00,suba0,KeyEvent,65535:16:1,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.423+09:00,suba0,KeyEvent,77:77:1,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.559+09:00,suba0,KeyEvent,97:65:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.695+09:00,suba0,KeyEvent,105:73:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:29.895+09:00,suba0,KeyEvent,110:78:0,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:30.075+09:00,suba0,IdeState,Active,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:31.085+09:00,suba0,IdeState,Active,HW-2-2 Math,Popup,,,-1,-1,Default task
2021-09-08T17:47:31.312+09:00,suba0,KeyEvent,10:10:0,,,,,-1,-1,
2021-09-08T17:47:32.175+09:00,suba0,IdeState,Active,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,0,22,Default task
2021-09-08T17:47:33.192+09:00,suba0,IdeState,Active,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,0,22,Default task
2021-09-08T17:47:33.544+09:00,suba0,Action,EditorLineEnd,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,0,22,Default task
2021-09-08T17:47:33.545+09:00,suba0,KeyEvent,65535:35:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,0,23,Default task
2021-09-08T17:47:33.736+09:00,suba0,Action,EditorEnter,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,0,23,Default task
2021-09-08T17:47:33.741+09:00,suba0,KeyEvent,10:10:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,4,Default task
2021-09-08T17:47:34.194+09:00,suba0,IdeState,Active,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,4,Default task
2021-09-08T17:47:34.414+09:00,suba0,KeyEvent,112:80:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,4,Default task
2021-09-08T17:47:34.639+09:00,suba0,KeyEvent,117:85:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,5,Default task
2021-09-08T17:47:34.783+09:00,suba0,KeyEvent,118:86:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,6,Default task
2021-09-08T17:47:34.911+09:00,suba0,KeyEvent,108:76:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,7,Default task
2021-09-08T17:47:35.087+09:00,suba0,KeyEvent,105:73:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,8,Default task
2021-09-08T17:47:35.197+09:00,suba0,IdeState,Active,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,9,Default task
2021-09-08T17:47:35.312+09:00,suba0,Action,EditorBackSpace,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,9,Default task
2021-09-08T17:47:35.318+09:00,suba0,KeyEvent,8:8:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,8,Default task
2021-09-08T17:47:35.455+09:00,suba0,Action,EditorBackSpace,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,8,Default task
2021-09-08T17:47:35.461+09:00,suba0,KeyEvent,8:8:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,7,Default task
2021-09-08T17:47:35.608+09:00,suba0,Action,EditorBackSpace,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,7,Default task
2021-09-08T17:47:35.612+09:00,suba0,KeyEvent,8:8:0,HW-2-2 Math,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-2 Math/src/MathMain.java,,1,6,Default task
