2021-09-06T17:43:29.066+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Project,,,-1,-1,Default task
2021-09-06T17:43:30.129+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Project,,,-1,-1,Default task
2021-09-06T17:43:31.134+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Project,,,-1,-1,Default task
2021-09-06T17:43:32.137+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:32.673+09:00,suba0,Action,NewClass,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:33.150+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:33.624+09:00,suba0,KeyEvent,65535:17:2,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:33.712+09:00,suba0,Action,EditorPaste,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:33.718+09:00,suba0,KeyEvent,22:86:2,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:34.158+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Popup,,,-1,-1,Default task
2021-09-06T17:43:35.288+09:00,suba0,KeyEvent,10:10:0,,,,,-1,-1,
2021-09-06T17:43:35.361+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,27,Default task
2021-09-06T17:43:36.371+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,27,Default task
2021-09-06T17:43:37.393+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,27,Default task
2021-09-06T17:43:38.403+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,27,Default task
2021-09-06T17:43:39.502+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:40.518+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:41.530+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:42.535+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:43.541+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:44.547+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:45.557+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:46.567+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:47.572+09:00,suba0,IdeState,Inactive,,,,,-1,-1,
2021-09-06T17:43:48.584+09:00,suba0,IdeState,Active,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,28,Default task
2021-09-06T17:43:48.789+09:00,suba0,Action,EditorLineStart,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,28,Default task
2021-09-06T17:43:48.792+09:00,suba0,KeyEvent,65535:36:0,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,0,Default task
2021-09-06T17:43:49.036+09:00,suba0,Action,EditorEnter,HW-2-1 Factorial,Editor,C:/Users/suba0/Desktop/플랫폼/HW-2-1 Factorial/src/FactorialMain.java,,0,0,Default task
